Fecha,Hora,Persona,Mensaje
"12/2/21,",13:56:44,Maria U-tad,En la página de la comunidad de Madrid pone que tardar como 1 año en remitir el título
"12/2/21,",13:56:47,Maria U-tad,Asi que espera sentada
"12/2/21,",13:56:58,Sil🐨,"sii , cuando este el titulo te avisan me han dicho"
"12/2/21,",13:57:00,Maria U-tad,*tardan
"12/2/21,",13:57:16,Sil🐨,pero supongo qu si no te han dicho nada esq estan todos los papeles bien
"12/2/21,",13:57:19,Sil🐨,digo yo
"12/2/21,",13:57:32,Maria U-tad,Yo también creo eso
"12/2/21,",13:57:39,Maria U-tad,Tiene sentido
"12/2/21,",13:59:26,Lara U-tad,Joe
"12/2/21,",13:59:32,Lara U-tad,"Un año, como se tocan la polla loco"
"12/2/21,",14:00:02,Maria U-tad,La magia de la
"12/2/21,",14:00:08,Maria U-tad,✨ Burocracia✨
"12/2/21,",14:00:22,Maria U-tad,Que en España se nos da de puta madre
"12/2/21,",14:24:52,Ting Chen U-tad,Me encanta
"12/2/21,",14:25:11,Ting Chen U-tad,Escribo a meritxel diciendo q ya acabe las prácticas
"12/2/21,",14:25:14,Ting Chen U-tad,Y pasa de mi
"12/2/21,",14:29:14,Sil🐨,jajajajajaj y esa quien es
"12/2/21,",14:29:28,Sil🐨,ella en su casa dandole al boton de spam
"12/2/21,",14:29:32,Sil🐨,JAJAJAJAJAJA
"12/2/21,",14:47:10,Lara U-tad,Yi creo que ni la escribí
"12/2/21,",14:47:27,Lara U-tad,Yo he pedido mi titulito y ale hasta luegui jajajaja
"12/2/21,",14:48:11,Ting Chen U-tad,Es q como a los demás les pido un cosa de q ha aprendido en las prácticas y eso por eso le escribí
"12/2/21,",14:48:14,Ting Chen U-tad,😂😂😂😂😂
"12/2/21,",14:48:39,Sil🐨,JAJAJAJAJA
"12/2/21,",14:48:48,Sil🐨,y lo de las horas de las prácticas no?
"12/2/21,",14:49:15,Ting Chen U-tad,Se supone
"12/2/21,",14:49:22,Ting Chen U-tad,Pero a mi no me ha dicho nada
"12/2/21,",14:49:26,Ting Chen U-tad,😂😂😂😂😂
"12/2/21,",14:53:53,Maria U-tad,"A mi me dijeron: si, le mandamos una hoja a tu supervisora y la rellenáis con ella"
"12/2/21,",14:54:04,Maria U-tad,No sé cómo es ni si se la mando pk nunca llegue a verla
"12/2/21,",14:54:06,Maria U-tad,😂😂👌🏻
"12/2/21,",15:00:03,Lara U-tad,Joder con la Meri
"12/2/21,",15:00:06,Lara U-tad,Vaya desastre de mujer
"12/2/21,",15:02:49,Jorge U-tad,A mí también
"12/2/21,",15:02:55,Jorge U-tad,La relleno el meb solo
"12/2/21,",15:03:11,Jorge U-tad,Y supuestamente me puso como Jesucristo en la tierra
"12/2/21,",15:03:25,Jorge U-tad,Y lo de aprender a mí no me lo han preguntado tampoco
"12/2/21,",15:15:54,Jorge U-tad,https://twitter.com/reurangel_/status/1358968300626014209?s=1002
"12/2/21,",15:16:00,Jorge U-tad,Me acabo de acordar
"12/2/21,",15:16:06,Jorge U-tad,María mira a este tío
"12/2/21,",15:16:49,Jorge U-tad,"Anima black clover y es la polla, enseña cómo se anima vaya"
"12/2/21,",16:57:19,Maria U-tad,Tú pero que despropósito jajajajajja
"12/2/21,",16:57:24,Maria U-tad,Putos japoneses
"12/2/21,",16:57:48,Maria U-tad,No sabrán hacer bebés pero mira cómo animan eh
"12/2/21,",18:02:45,Ting Chen U-tad,....
"12/2/21,",18:02:48,Ting Chen U-tad,😂😂😂😂😂
"12/2/21,",18:27:12,Lara U-tad,Solo te ha puesto eso?
"12/2/21,",18:27:21,Ting Chen U-tad,Si
"12/2/21,",18:27:24,Ting Chen U-tad,Gritando
"12/2/21,",18:27:33,Ting Chen U-tad,Indignada
"12/2/21,",18:28:59,Lara U-tad,Gritando indignada? Hombre no creo que lo haya dicho así 😅😅😂
"12/2/21,",18:29:33,Ting Chen U-tad,😂😂😂😂
"12/2/21,",18:29:48,Ting Chen U-tad,Pues espero q no
"12/2/21,",18:35:10,Sil🐨,JAJAJAJAJA
"12/2/21,",18:35:20,Sil🐨,por lo menos te ha contestado
"12/2/21,",18:35:28,Sil🐨,Es el lado bueno
"12/2/21,",18:35:49,Jorge U-tad,Ting si me la vuelvo a cruzar en el Carrefour le meto un navajazo de tu parte
"12/2/21,",18:37:01,Sil🐨,Bien!
"12/2/21,",18:37:03,Sil🐨,Muerte
"12/2/21,",18:37:07,Ting Chen U-tad,Gracias gracias
"12/2/21,",18:37:08,Maria U-tad,Jajajajaja
"12/2/21,",18:37:24,Ting Chen U-tad,Te invitaré a una cubata
"12/2/21,",18:37:39,Sil🐨,El año que viene
"12/2/21,",18:37:45,Sil🐨,Jajajajaja
"12/2/21,",18:37:44,Jorge U-tad,Gracias jajaja
"12/2/21,",18:38:07,Sil🐨,Búa que ganas de tomarme uno
"12/2/21,",18:38:41,Jorge U-tad,Ya somos 2
"12/2/21,",19:03:42,Ting Chen U-tad,x3
"12/2/21,",20:06:10,Lara U-tad,Me acaban de despedir :')
"12/2/21,",20:06:15,Lara U-tad,Básicamente xd
"12/2/21,",20:06:48,Jorge U-tad,Que te han dicho?
"12/2/21,",20:11:49,Maria U-tad,Ah sí? Wtf
"12/2/21,",20:11:53,Maria U-tad,Qué ha pasado?
"12/2/21,",20:12:40,Lara U-tad,"Que no había más muebles que hacer por ahora, que no les está entrando trabajo y que están muy mal las cosas, básicamente"
"12/2/21,",20:13:24,Maria U-tad,Pta vida
"12/2/21,",20:15:30,Jorge U-tad,Que puto asco de todo la verdad
"12/2/21,",20:15:44,Lara U-tad,Ya te digo
"12/2/21,",20:15:53,Lara U-tad,"He aguantado un mes solo, que triste jajajajajaja"
"12/2/21,",20:44:39,Ting Chen U-tad,Bueno
"12/2/21,",20:44:51,Ting Chen U-tad,Por lo menos te han contrato
"12/2/21,",20:45:00,Ting Chen U-tad,Yo estoy igual q Jorge 🙂
"12/2/21,",20:53:32,Jorge U-tad,Puede poner que tiene un mes más de experiencia
"12/2/21,",20:53:50,Jorge U-tad,Venga que a ti ya solo te faltan 1 años y 8 meses
"12/2/21,",20:54:04,Jorge U-tad,A ting y a mí nos falta 1 año y 9 meses
"12/2/21,",21:00:01,Lara U-tad,😂😂
"12/2/21,",21:22:35,Ting Chen U-tad,Jajajajajjaja
"12/2/21,",21:22:39,Ting Chen U-tad,Casi
"12/2/21,",21:28:48,Maria U-tad,Que mal
"12/2/21,",21:28:58,Maria U-tad,A ver si en Happy Learning empiezan a hacer cosas de 3D
"12/2/21,",21:29:10,Maria U-tad,Para intentar enchufar a alguien
"12/2/21,",21:29:25,Maria U-tad,"Que no prometo nada, la intención es lo que cuenta"
"12/2/21,",21:34:36,Ting Chen U-tad,Grande maría
"12/2/21,",21:34:47,Ting Chen U-tad,Bueno algo es algo
"12/2/21,",21:53:05,Jorge U-tad,Lo siento
"12/2/21,",21:53:11,Jorge U-tad,Tenía que contrarrestar tu foto
"12/2/21,",21:53:13,Maria U-tad,Jajajajajaja
"12/2/21,",21:58:38,Sil🐨,Ay madre
"12/2/21,",21:58:46,Sil🐨,Que mal todo
"12/2/21,",21:59:08,Sil🐨,Necesitamos 3 cubatas más
"18/2/21,",13:13:48,Sil🐨,JAJAJAJAJA
"18/2/21,",13:15:34,Jorge U-tad,Me estoy murirndo jajajajaja
"18/2/21,",13:17:39,Lara U-tad,Maravilloso
"18/2/21,",13:17:55,Lara U-tad,Que te venga un Otaku en el metro y te lama la cara
"18/2/21,",13:17:59,Lara U-tad,Mi pasión vamos 😂😂😂
"18/2/21,",13:18:38,Maria U-tad,😂😂😂
"27/2/21,",16:22:33,Jorge U-tad,No me apunté al company porque para meterme en un proyecto a largo plazo cuando voy a empezar la uni me parece una mala idea
"27/2/21,",16:22:44,Jorge U-tad,Por lo demás pues sin más y ayer se me jodió el pc
"27/2/21,",16:23:00,Jorge U-tad,Hubo una subida de tensión y se ha frito la fuente de alimentación
"27/2/21,",16:23:16,Jorge U-tad,Tú qué tal? Te han llamado o algo?
"27/2/21,",16:25:02,Maria U-tad,F por tu pc
"27/2/21,",16:25:11,Maria U-tad,Tiene sentido
"27/2/21,",16:25:32,Maria U-tad,Al final vas a hacer informática pero en otra uni?
"27/2/21,",16:25:48,Maria U-tad,Pueees me han llamado de 4 sitios así que de momento dpm
"27/2/21,",16:25:53,Maria U-tad,A ver cómo me va en las entrevistas
"27/2/21,",16:27:38,Jorge U-tad,Carlos 3 o Politécnica
"27/2/21,",16:27:45,Ting Chen U-tad,Q bien
"27/2/21,",16:27:54,Jorge U-tad,Seguramente Carlos porque me pilla en Hogwarts en vez de en Narnia
"27/2/21,",16:28:01,Ting Chen U-tad,A mi solo uno 😂😂😂
"27/2/21,",16:28:03,Jorge U-tad,"Guay, mucha suerte"
"27/2/21,",16:28:14,Jorge U-tad,Son de story edición o concept?
"27/2/21,",16:28:23,Jorge U-tad,"Bueno, suerte a ti también jajaja"
"27/2/21,",16:28:28,Jorge U-tad,La tuya de que es?
"27/2/21,",16:28:30,Ting Chen U-tad,Jajajajjajajajaj
"27/2/21,",16:28:33,Ting Chen U-tad,No lo sé
"27/2/21,",16:28:39,Ting Chen U-tad,No han dicho nada
"27/2/21,",16:28:42,Ting Chen U-tad,😂😂😂😂😂😂😂😂
"27/2/21,",16:28:52,Jorge U-tad,Perfecto
"27/2/21,",16:28:58,Jorge U-tad,Ting nunca defrauda jajaja
"27/2/21,",16:30:00,Maria U-tad,Pues dos del departamento de arte (no pone exactamente el qué) y dos de diseño e ilustración
"27/2/21,",16:30:31,Maria U-tad,Vamos que dos son estudios de pelis/juegos y los otros dos son empresas de marketing
"27/2/21,",16:30:45,Ting Chen U-tad,Guay guay
"27/2/21,",16:30:47,Maria U-tad,Qué empresa es? 😂😂
"27/2/21,",16:30:55,Ting Chen U-tad,King
"27/2/21,",16:30:59,Ting Chen U-tad,😂😂😂😂😂
"27/2/21,",16:31:08,Maria U-tad,Lmao yo también tengo con ellos 😂😂
"27/2/21,",16:31:19,Ting Chen U-tad,😂😂😂😂😂😂
"27/2/21,",16:31:22,Ting Chen U-tad,Lo sabía
"27/2/21,",16:32:19,Jorge U-tad,Esos no son los del Candy Crush? XD
"27/2/21,",16:32:26,Maria U-tad,Sep
"27/2/21,",16:32:36,Maria U-tad,"Tienen estudio en Barcelona, UK y más sitios"
"27/2/21,",16:37:30,Lara U-tad,Yo no me he metido aún xd
"27/2/21,",16:38:42,Sil🐨,F por el pc de Jorge
"27/2/21,",16:42:18,Ting Chen U-tad,Exacto le voy a decir q soy súper fan de candy crush
"23/3/21,",13:28:40,Jorge U-tad,Chicas os apetece queda un día de estos?
"23/3/21,",13:31:08,Sil🐨,yo lo veo
"23/3/21,",13:34:16,Lara U-tad,Cool
"23/3/21,",14:24:15,Maria U-tad,Por mi guayy
"23/3/21,",20:43:59,Jorge U-tad,"Pues cuando preferís entre semana, viernes, finde?"
"23/3/21,",20:44:36,Lara U-tad,Viernes guay
"23/3/21,",21:23:06,Maria U-tad,Este finde?
"23/3/21,",21:23:30,Maria U-tad,Igual tardo en contestar pk llevo todo el día entre trabajo y clases y estoy muy espesa
"23/3/21,",21:36:25,Sil🐨,Prefiero finde
"23/3/21,",21:49:46,Jorge U-tad,Pues a mí este finde me tienen que confirmar una cosa
"23/3/21,",21:49:49,Jorge U-tad,Ahora os digo
"23/3/21,",21:50:16,Maria U-tad,Yo estoy por confirmar planes pero de momento nada seguro
"23/3/21,",21:50:52,Lara U-tad,Yo tengo un día ocupado y otro que no jajajaaja
"23/3/21,",21:50:54,Lara U-tad,Del finde digo
"23/3/21,",21:50:58,Lara U-tad,Pero no sé cual
"23/3/21,",21:51:17,Jorge U-tad,Cómo lo veo complicado lo del finde por si coinciden días
"23/3/21,",21:51:25,Jorge U-tad,Queréis dejarlo para el finde de la semana que viene?
"23/3/21,",21:51:48,Maria U-tad,"Por mi perfe, la verdad"
"23/3/21,",21:52:23,Maria U-tad,Vamos a comer a algún lado o qué os apetece?
"23/3/21,",21:52:34,Maria U-tad,"Que ahora que lo pienso, no me acuerdo de los límites para reuniones"
"23/3/21,",21:53:10,Jorge U-tad,El otro día estuvimos 6 amigos sin problemas
"23/3/21,",21:53:21,Jorge U-tad,Porque lo pusieron a 6 otra vez
"23/3/21,",21:53:28,Jorge U-tad,Y por mi pues lo que veáis
"23/3/21,",21:53:50,Jorge U-tad,Si queréis comer y tomar algo
"23/3/21,",21:53:55,Jorge U-tad,Merendar me da un poco igual
"23/3/21,",21:55:30,Maria U-tad,"Ah bueno, entonces vamos bien"
"23/3/21,",21:55:49,Maria U-tad,A mi me apetece comer fuera xD que hace milenios que no lo hago
"24/3/21,",10:11:47,Lara U-tad,Creo que es rollo 6 fuera 4 dentro o algo asi
"24/3/21,",12:22:11,Lara U-tad,No sé si me explique bien xd
"24/3/21,",12:25:04,Jorge U-tad,Pues yo ni puta idea de qué decirte la verdad xD
"24/3/21,",13:03:25,Maria U-tad,Le puedo preguntar a Olga xD a ver si tiene apuntes de montaje
"24/3/21,",13:03:39,Maria U-tad,"Y mandarle un correo no lo veo mal, igual tarda un poco en contestar pero bueno"
"24/3/21,",13:25:47,Maria U-tad,La pregunto por si acaso y a ver qué me dice
"24/3/21,",13:26:10,Maria U-tad,"Voy a ver si tengo algo, que no me acuerdo"
"24/3/21,",13:26:34,Lara U-tad,Guaay gracias ❤️❤️
"24/3/21,",13:26:46,Maria U-tad,Tengo apuntes de fotografía de 1o
"24/3/21,",13:26:50,Maria U-tad,Pero de montaje nope
"24/3/21,",13:27:26,Lara U-tad,"Pues si puedes mandarme fotitos, que todo me vendrá bien"
"24/3/21,",13:28:03,Maria U-tad,Te paso un correo con todo en un we transfer y listo
"24/3/21,",13:28:12,Maria U-tad,"O por WhatsApp, lo que prefieras"
"24/3/21,",13:29:01,Lara U-tad,Lo que te venga mejor a ti❤️
"24/3/21,",13:31:35,Maria U-tad,lo paso por aquí?
"24/3/21,",13:31:41,Maria U-tad,por si lo quiere alguien más
"24/3/21,",13:32:08,Maria U-tad,"mientras carga, te paso una página que explica muy bien tipos de plano con ejemplos y todo que encontré hace tiempo"
"24/3/21,",13:32:09,Maria U-tad,https://www.solosequenosenada.com/misc/tipos-de-planos-cine/1_encuadre.php
"24/3/21,",13:32:32,Maria U-tad,la uso para el curso de story en el que me apunté y está muy guay
"24/3/21,",13:32:44,Maria U-tad,Aquí los apuntes de foto: https://we.tl/t-IW17ji1SwP
"24/3/21,",13:33:03,Lara U-tad,❤️❤️❤️
"24/3/21,",13:33:17,Lara U-tad,No podría vivir sin María en mi vida la verdad
"24/3/21,",13:33:45,Maria U-tad,jajajajaja
"24/3/21,",13:33:58,Jorge U-tad,Ty jajjaa
"24/3/21,",13:34:11,Maria U-tad,nadaa
"24/3/21,",13:34:26,Maria U-tad,pero recordad que el verdadero amor se demuestra
"24/3/21,",13:34:31,Maria U-tad,metiendo a alguien de enchufe
"24/3/21,",13:35:05,Maria U-tad,"pero en un sitio de bien, claro xD"
"24/3/21,",13:35:29,Jorge U-tad,"Escucha si me llaman de un curro cosa la cual dudo mucho (ya no me han llamado dudo que lo hagan) necesitaban a alguien para un par de dibujos, que es una puta mierda y son 2 dibujos? Si"
"24/3/21,",13:35:32,Jorge U-tad,Pero algo te sacas
"24/3/21,",13:35:47,Maria U-tad,buah eh antes necesitaban a alguien de juegos en happy
"24/3/21,",13:35:56,Maria U-tad,pero se han acordado de que los becarios son gratis
"24/3/21,",13:36:01,Maria U-tad,y han cogido como a 4 más de fp
"24/3/21,",13:36:09,Maria U-tad,*3
"24/3/21,",13:36:30,Maria U-tad,🌝🌝
"24/3/21,",13:38:31,Maria U-tad,"no descarto sugerir que metieran a alguien con mi ""recomendación"" pero cuando quieren coger a alguien no se lo cuentan a nadie"
"24/3/21,",13:38:47,Maria U-tad,hasta que ya están trabajando o nos enteramos de que están con entrevistas (que suele ser raro)
"24/3/21,",13:39:24,Maria U-tad,pero bueno
"24/3/21,",13:39:26,Maria U-tad,yo lo intento
"24/3/21,",13:39:59,Jorge U-tad,Yo sí puedo os recomiendo
"24/3/21,",13:40:14,Jorge U-tad,Pero tampoco me han dado la oportunidad de hacerlo jajaj
"24/3/21,",13:46:03,Lara U-tad,Vosotros donde buscáis curro?
"24/3/21,",13:46:23,Lara U-tad,Es increíble la de ofertas de prácticas para edición de vídeo que veo en Linkedin
"24/3/21,",13:46:27,Lara U-tad,Es lo único que veo xd
"24/3/21,",13:46:46,Jorge U-tad,Glassdoor LinkedIn y stratos para para cosas de 3d
"24/3/21,",13:47:01,Ting Chen U-tad,Se meten 20 alumnos a la empresa q estuve
"24/3/21,",13:47:11,Jorge U-tad,InfoJobs y Google para trabajo de no necesitas estudios pero ten 10 años de experiencia
"24/3/21,",13:47:17,Maria U-tad,aquí
"24/3/21,",13:47:18,Maria U-tad,Domestika
"24/3/21,",13:47:32,Maria U-tad,menos zerply pk me quitaron la cuenta por no tener experiencia jajajaja
"24/3/21,",13:47:34,Lara U-tad,Guay gracias xd
"24/3/21,",13:47:41,Lara U-tad,Que puteros
"24/3/21,",13:47:51,Maria U-tad,"ya ves, yo en plan"
"24/3/21,",13:47:59,Maria U-tad,necesito trabajo para tener experiencia
"24/3/21,",13:48:01,Maria U-tad,perro
"24/3/21,",13:49:11,Jorge U-tad,Esto os pasa por no trabajar a la vez que estudiabais con 10 años
"24/3/21,",13:49:52,Lara U-tad,Fuck life
"24/3/21,",13:51:07,Maria U-tad,f
"24/3/21,",13:51:41,Maria U-tad,El otro día mi hermano encontró una oferta de un puesto de data analyst o no se qué
"24/3/21,",13:51:53,Maria U-tad,que lo que es ese trabajo existe desde hace 5 años
"24/3/21,",13:52:02,Maria U-tad,le pedían 8 años de experiencia
"24/3/21,",13:52:20,Maria U-tad,ahí ahí
"24/3/21,",13:52:26,Maria U-tad,jajajajaja
"24/3/21,",13:52:32,Maria U-tad,es que es ridículo
"24/3/21,",13:52:57,Jorge U-tad,El de la empresa escribiendo la oferta de trabajo:
"24/3/21,",13:53:22,Jorge U-tad,(ya solo me comunico con stickers de peepo)
"24/3/21,",14:07:17,Maria U-tad,jajajajajaja
"24/3/21,",14:07:22,Maria U-tad,maravilloso
"24/3/21,",14:16:53,Lara U-tad,También te digo que una cosa es lo que piden y otra lo que consiguen
"24/3/21,",14:17:59,Lara U-tad,Lo que piden
"24/3/21,",14:18:06,Lara U-tad,Lo que consiguen
"25/3/21,",11:47:26,Jorge U-tad,Que en InfoJobs viven en una realidad paralela no me parece ninguna tontería
"25/3/21,",11:47:39,Jorge U-tad,Alguna sabe si es que no tengo la app actualizada o algo?
"25/3/21,",12:09:37,Lara U-tad,Que empresa es esa que voy arrastrándome si hace falta xd
"25/3/21,",12:20:05,Sil🐨,donde hay que firmar
"25/3/21,",12:31:28,Maria U-tad,Jajajajaja
"29/3/21,",12:09:54,Lara U-tad,Me río yo
"29/3/21,",12:25:40,Ting Chen U-tad,Podemos denunciarle ? Porq eso es mentira
"29/3/21,",12:52:00,Lara U-tad,Alguno os sabéis el correo de nuestro querido Dani?
"29/3/21,",12:53:21,Maria U-tad,Yo chi
"29/3/21,",12:54:37,Maria U-tad,daniel.lopez@ext.live.u-tad.com
"29/3/21,",12:55:37,Lara U-tad,Joder María mi diosita❤️
"29/3/21,",12:55:44,Lara U-tad,Lo tienes todo
"29/3/21,",12:55:45,Lara U-tad,Xd
"29/3/21,",13:42:58,Jorge U-tad,Organizamos lo del finde?
"29/3/21,",13:43:25,Lara U-tad,Yo domingo no podré xd
"29/3/21,",13:43:56,Jorge U-tad,Sábado entonces?
"29/3/21,",14:01:03,Maria U-tad,Por mi guay
"29/3/21,",14:01:52,Maria U-tad,Qué hacemos? Yo propuse comida/merienda o algo así
"29/3/21,",14:16:07,Lara U-tad,La verdad no sé si podré pero os voy diciendo xd
"29/3/21,",15:15:35,Sil🐨,Yo lo mismo
"29/3/21,",15:15:51,Sil🐨,Os digo
"29/3/21,",15:18:17,Ting Chen U-tad,Rt XD
"29/3/21,",15:22:05,Jorge U-tad,Pues cuando sepáis algo ya decidimos xD
"29/3/21,",15:26:45,Lara U-tad,Yo se que viernes puedo seguro si no es fiesta xd
"29/3/21,",15:30:46,Jorge U-tad,Viernes he quedado con los chicos
"29/3/21,",15:30:59,Jorge U-tad,"Fiesta son el jueves y el viernes, el lunes no lo sé"
"29/3/21,",16:01:39,Lara U-tad,Vaya xd
"7/4/21,",12:31:36,Lara U-tad,Jorgeee
"7/4/21,",12:31:47,Lara U-tad,Sigues teniendo los apuntes de rigging?
"7/4/21,",12:31:58,Jorge U-tad,Si
"7/4/21,",12:40:55,Lara U-tad,Los de todo el cuerpo??
"7/4/21,",12:41:11,Jorge U-tad,Sip
"7/4/21,",12:41:28,Lara U-tad,Me los puedes pasar porfiiiiiisss❤️❤️❤️
"7/4/21,",12:41:38,Jorge U-tad,Dime un correo
"7/4/21,",12:41:42,Lara U-tad,Tengo que hablar contigo para una cosa a ver si te interesa
"7/4/21,",12:41:45,Lara U-tad,lpuche14@gmail.com
"7/4/21,",12:42:24,Jorge U-tad,Aviso ese Rig es una mierda y vale para cosas muy básicas
"7/4/21,",12:42:54,Jorge U-tad,Y hay que hacerle skinning no vale lo que está puesto
"8/4/21,",18:08:48,Ting Chen U-tad,Al final queréis quedar?
"8/4/21,",19:33:30,Lara U-tad,Yo este finde lo tengo libre
"8/4/21,",21:14:14,Jorge U-tad,Yo también pero el sábado a partir de las 12
"18/4/21,",15:22:50,Sil🐨,Es el cumple del choflas?
"18/4/21,",15:23:17,Lara U-tad,Ni idea
"18/4/21,",15:23:19,Jorge U-tad,Diría que si
"18/4/21,",15:23:23,Jorge U-tad,Yo le he felicitado
"18/4/21,",15:23:55,Ting Chen U-tad,Te imaginas q no es su cumple
"18/4/21,",15:24:23,Sil🐨,Confirmado entonces
"18/4/21,",15:24:33,Sil🐨,Voy a felicitarle por enano
"18/4/21,",15:24:40,Lara U-tad,Sería gracioso
"18/4/21,",15:25:01,Sil🐨,Sería una f
"11/5/21,",10:13:21,Jorge U-tad,Alguna se está viendo fruit basket?
"11/5/21,",10:14:11,Sil🐨,"no, pero me la voy a ver"
"11/5/21,",10:14:43,Jorge U-tad,Necesito comentarla jajaja
"11/5/21,",10:15:09,Sil🐨,pues cuando me la vea te digo
"11/5/21,",10:15:46,Jorge U-tad,Sigue en emisión
"11/5/21,",10:15:59,Jorge U-tad,Por si te la quieres ver del tirón o algo
"11/5/21,",10:16:02,Sil🐨,es de llorar a que si
"11/5/21,",10:16:11,Sil🐨,en donde?
"11/5/21,",10:16:15,Sil🐨,👀
"11/5/21,",10:16:26,Jorge U-tad,Un poco
"11/5/21,",10:16:31,Jorge U-tad,Animeflv
"11/5/21,",10:16:35,Sil🐨,me gusta
"11/5/21,",10:16:38,Jorge U-tad,Que esta es la última temporada
"11/5/21,",10:18:54,Sil🐨,la de 2019
"11/5/21,",10:19:00,Sil🐨,no?
"11/5/21,",10:19:05,Sil🐨,la otra parece mas vieja
"11/5/21,",10:19:33,Jorge U-tad,Si
"11/5/21,",10:19:52,Jorge U-tad,"La otra por lo que tengo entendido recortan mucho, en plan que quitan hasta pjs"
"11/5/21,",10:20:11,Sil🐨,valee pues esas me veo
"11/5/21,",12:49:26,Lara U-tad,Seee
"11/5/21,",12:49:31,Lara U-tad,Pero el de hoy no lo vi
"11/5/21,",12:49:43,Lara U-tad,0 spoilers pliss
"11/5/21,",12:49:44,Lara U-tad,Xd
"11/5/21,",12:50:07,Jorge U-tad,Cuando te lo veas hablamos por privado xD
"11/5/21,",12:50:57,Lara U-tad,La de 2019 si
"11/5/21,",12:51:12,Lara U-tad,Pero yo recomiendo mejor casi en animeflash
"11/5/21,",12:51:25,Lara U-tad,Daledale hoy por la tarde me lo veeo
"11/5/21,",19:30:41,Lara U-tad,Vale Jorge me lo acabo de ver😬
"23/5/21,",13:14:40,Jorge U-tad,Han subido un capítulo de kaguya sama
"23/5/21,",13:14:46,Jorge U-tad,Será un cap extra o algo así
"23/5/21,",13:21:33,Lara U-tad,Y eeessso
"23/5/21,",13:21:50,Lara U-tad,Pero van a subir más temporadas o algo?
"23/5/21,",13:22:05,Jorge U-tad,No se ayer me metí y subieron el cap
"23/5/21,",13:22:31,Jorge U-tad,Suelen hacerlo algunos animes subir un capítulo extra o así en plan independiente a la temporada
"23/5/21,",13:23:06,Jorge U-tad,"La temporada 3 está confirmada, pero no se sabe cuándo"
"23/5/21,",13:24:13,Ting Chen U-tad,Solo quiero saber cuando acaban juntos Porq ya me esta cansando
"23/5/21,",13:24:34,Jorge U-tad,Ting por como es el anime eso será en el último cap
